,cleaningDay,Run,HCW_related_infecs,Number_of_Patients_sick,prob_patient_sick,prob_new_patient,prob_transmission,isolation_factor,isolate_sick,isolation_time,icu_hcw_wash_rate,outside_hcw_wash_rate,height,width
1887,360,1887,13,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1888,360,1888,8,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1889,360,1889,15,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1890,360,1890,13,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1891,360,1891,12,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1892,360,1892,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1893,360,1893,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1894,360,1894,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1895,360,1895,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1896,360,1896,11,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1897,360,1897,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1898,360,1898,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1899,360,1899,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1900,360,1900,10,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1901,360,1901,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1902,360,1902,15,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1903,360,1903,14,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1904,360,1904,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1905,360,1905,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1906,360,1906,13,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1907,360,1907,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1908,360,1908,15,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1909,360,1909,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1910,360,1910,13,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1911,360,1911,10,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1912,360,1912,12,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1913,360,1913,10,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1914,360,1914,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1915,360,1915,10,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1916,360,1916,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1917,360,1917,10,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1918,360,1918,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1919,360,1919,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1920,360,1920,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1921,360,1921,10,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1922,360,1922,10,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1923,360,1923,7,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1924,360,1924,15,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1925,360,1925,11,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1926,360,1926,4,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1927,360,1927,16,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1928,360,1928,14,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1929,360,1929,7,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1930,360,1930,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1931,360,1931,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1932,360,1932,15,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1933,360,1933,13,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1934,360,1934,13,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1935,360,1935,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1936,360,1936,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1937,360,1937,14,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1938,360,1938,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1939,360,1939,11,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1940,360,1940,13,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1941,360,1941,13,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1942,360,1942,14,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1943,360,1943,10,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1944,360,1944,5,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1945,360,1945,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1946,360,1946,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1947,360,1947,12,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1948,360,1948,6,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1949,360,1949,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1950,360,1950,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1951,360,1951,14,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1952,360,1952,8,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1953,360,1953,13,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1954,360,1954,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1955,360,1955,13,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1956,360,1956,14,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1957,360,1957,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1958,360,1958,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1959,360,1959,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1960,360,1960,10,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1961,360,1961,9,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1962,360,1962,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1963,360,1963,11,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1964,360,1964,14,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1965,360,1965,9,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1966,360,1966,14,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1967,360,1967,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1968,360,1968,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1969,360,1969,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1970,360,1970,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1971,360,1971,13,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1972,360,1972,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1973,360,1973,11,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1974,360,1974,13,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1975,360,1975,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1976,360,1976,10,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1977,360,1977,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1978,360,1978,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1979,360,1979,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1980,360,1980,15,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1981,360,1981,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1982,360,1982,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1983,360,1983,9,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1984,360,1984,14,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1985,360,1985,11,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1986,360,1986,14,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1987,360,1987,11,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1988,360,1988,13,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1989,360,1989,10,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1990,360,1990,11,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1991,360,1991,12,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1992,360,1992,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1993,360,1993,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1994,360,1994,10,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1995,360,1995,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1996,360,1996,17,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1997,360,1997,8,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1998,360,1998,13,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1999,360,1999,8,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
